Date,Brand,SKU,Recommended Price
16/10/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
16/10/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
16/10/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
16/10/2016,BUDWEISER,6 Pk 12 Oz Glass,9.99
16/10/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
16/10/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
16/10/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
16/10/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.99
16/10/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
16/10/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
16/10/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
16/10/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
16/10/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
16/10/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
23/10/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
23/10/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
23/10/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
23/10/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
23/10/2016,BECKS,6 Pk 12 Oz Glass,11.49
23/10/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.99
23/10/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
23/10/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
23/10/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
23/10/2016,BUDWEISER,6 Pk 12 Oz Glass,9.49
23/10/2016,COORS LIGHT,6 Pk 12 Oz Glass,9.99
23/10/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
23/10/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
23/10/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
23/10/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
23/10/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.99
23/10/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
23/10/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
23/10/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
23/10/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
30/10/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
30/10/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49
30/10/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
30/10/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
30/10/2016,BECKS,6 Pk 12 Oz Glass,11.99
30/10/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
30/10/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
30/10/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
30/10/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
30/10/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
30/10/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
30/10/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
30/10/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
30/10/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
30/10/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.49
30/10/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
30/10/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.49
30/10/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.99
30/10/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
30/10/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
06/11/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
06/11/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49
06/11/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
06/11/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
06/11/2016,BECKS,6 Pk 12 Oz Glass,11.49
06/11/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
06/11/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
06/11/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
06/11/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49
06/11/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
06/11/2016,COORS LIGHT,6 Pk 12 Oz Glass,9.49
06/11/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
06/11/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
06/11/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
06/11/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
06/11/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
06/11/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
06/11/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
06/11/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
06/11/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.99
13/11/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
13/11/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
13/11/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
13/11/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.49
13/11/2016,BECKS,6 Pk 12 Oz Glass,11.49
13/11/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
13/11/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
13/11/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.49
13/11/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
13/11/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
13/11/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
13/11/2016,MILLER LITE,12 Pk 12 Oz Glass,13.99
13/11/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
13/11/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
13/11/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
13/11/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
13/11/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
13/11/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
13/11/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
13/11/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
20/11/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
20/11/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.49
20/11/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
20/11/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
20/11/2016,BECKS,6 Pk 12 Oz Glass,10.49
20/11/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
20/11/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
20/11/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
20/11/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49
20/11/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
20/11/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
20/11/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
20/11/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
20/11/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
20/11/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
20/11/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
20/11/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
20/11/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
20/11/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
20/11/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
27/11/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
27/11/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
27/11/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
27/11/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
27/11/2016,BECKS,6 Pk 12 Oz Glass,11.49
27/11/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
27/11/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
27/11/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
27/11/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.99
27/11/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
27/11/2016,COORS LIGHT,6 Pk 12 Oz Glass,9.99
27/11/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
27/11/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
27/11/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
27/11/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
27/11/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
27/11/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.49
27/11/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
27/11/2016,MAGIC HAT,6 Pk 12 Oz Glass,11.49
27/11/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
04/12/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
04/12/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
04/12/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
04/12/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
04/12/2016,BECKS,6 Pk 12 Oz Glass,10.99
04/12/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
04/12/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
04/12/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
04/12/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.99
04/12/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
04/12/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
04/12/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
04/12/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
04/12/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.49
04/12/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.99
04/12/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.99
04/12/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
04/12/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
04/12/2016,MAGIC HAT,6 Pk 12 Oz Glass,11.99
04/12/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
11/12/2016,CORONA EXTRA,6 Pk 12 Oz Glass,11.49
11/12/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
11/12/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
11/12/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.99
11/12/2016,BECKS,6 Pk 12 Oz Glass,11.99
11/12/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
11/12/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
11/12/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
11/12/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.99
11/12/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
11/12/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
11/12/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
11/12/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
11/12/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
11/12/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
11/12/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
11/12/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.49
11/12/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
11/12/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
11/12/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.49
18/12/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
18/12/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
18/12/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
18/12/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
18/12/2016,BECKS,6 Pk 12 Oz Glass,11.49
18/12/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
18/12/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
18/12/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
18/12/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.99
18/12/2016,BUDWEISER,6 Pk 12 Oz Glass,9.49
18/12/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
18/12/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
18/12/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
18/12/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
18/12/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
18/12/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
18/12/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
18/12/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
18/12/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
18/12/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
25/12/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
25/12/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
25/12/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.99
25/12/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.99
25/12/2016,BECKS,6 Pk 12 Oz Glass,11.99
25/12/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49
25/12/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
25/12/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
25/12/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,11.49
25/12/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
25/12/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
25/12/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
25/12/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
25/12/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
25/12/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
25/12/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
25/12/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
25/12/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
25/12/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
25/12/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
